AnoCalendario;DataArquivamento;DataAbertura;CodigoRegiao;Regiao;UF;strRazaoSocial;strNomeFantasia;Tipo;NumeroCNPJ;RadicalCNPJ;RazaoSocialRFB;NomeFantasiaRFB;CNAEPrincipal;DescCNAEPrincipal;Atendida;CodigoAssunto;DescricaoAssunto;CodigoProblema;DescricaoProblema;SexoConsumidor;FaixaEtariaConsumidor;CEPConsumidor
2021;2021-12-07 13:48:06.000;2021-05-20 15:12:29.000;05;Centro-oeste;MT;MUNDIAL COMERCIO E DISTRIBUIDORA DE VEICULOS LTDA;NULL;1;26678923000190;26678923;NULL;NULL;NULL;NULL;S;131;Carro Usado;2532;Produto com vício;M;entre 21 a 30 anos;78125521
2021;2021-09-23 18:04:27.000;2021-06-25 16:37:06.000;05;Centro-oeste;MT;BANCO ITAÚCARD S.A;ITAUCARD FINANCEIRA;1;17192451000170;17192451;BANCO ITAUCARD S.A.;ITAUCARD FINANCEIRA;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;54;Cartão de Crédito;1960;Falha bancaria em transações eletrônicas (transferencias indevidas, saques indevidos);F;entre 41 a 50 anos;NULL
2021;2021-07-23 17:46:02.000;2021-06-22 09:24:00.000;05;Centro-oeste;MT;PARTUMLOG TRANSPORTES E LOGISTICA LTDA;PARTUMLOG TRANSPORTES E LOGISTICA LTDA;1;32818709000195;32818709;NULL;NULL;NULL;NULL;S;156;Transporte  ( Passageiros, Cargas );3616;Vicio de qualidade (mal executado, inadequado, impróprio);M;Nao Informada;NULL
2021;2021-12-06 15:39:30.000;2021-07-27 11:24:25.000;05;Centro-oeste;MT;UNIMED CLUBE DE SEGUROS;NULL;1;64919129000180;64919129;UNIMED CLUBE DE SEGUROS;;9430800;ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS;S;78;Cartões de Descontos;1141;Cobrança indevida.;F;entre 61 a 70 anos;NULL
2021;2021-08-10 18:12:27.000;2021-07-22 10:23:52.000;05;Centro-oeste;MT;MRV ENGENHARIA E PARTICIPAÇÕES S.A;MRV;1;8343492000120;08343492;MRV ENGENHARIA E PARTICIPACOES SA;;4110700;INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS;S;258;Consultoria / Assessoria / Agenciamento ( Recolocação Profissional, Agência de Empregada, de Casamento, Etc. );5791;Contrato - Clausula abusiva/em desacordo com a Legislação.;F;entre 21 a 30 anos;NULL
2021;2021-10-01 13:38:17.000;2021-09-03 18:26:05.000;05;Centro-oeste;MT;BANCO  BRADESCARD S/A;BANCO BRADESCARD;1;4184779000101;04184779;BANCO BRADESCARD S.A.;BANCO BRADESCARD;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;53;Banco comercial;1116;Cobrança indevida.;F;entre 51 a 60 anos;NULL
2021;2021-08-10 18:01:03.000;2021-07-08 10:47:51.000;05;Centro-oeste;MT;MERCADOPAGO.COM REPRESENTACOES LTDA.;MERCADOPAGO.COM;1;10573521000191;10573521;MERCADOPAGO.COM REPRESENTACOES LTDA.;;8291100;ATIVIDADES DE COBRANÇA E INFORMAÇÕES CADASTRAIS;S;103;Artigo de Cozinha ( Coifa, Exaustor, Panela, Talher, Filtro de Café, Porta-Filtro, Louças, Etc. );2630;Não entrega/demora na entrega do produto;M;entre 51 a 60 anos;NULL
2021;2021-09-09 10:23:07.000;2021-08-03 10:29:11.000;05;Centro-oeste;MT;MERCADOPAGO.COM REPRESENTACOES LTDA.;MERCADOPAGO.COM;1;10573521000191;10573521;MERCADOPAGO.COM REPRESENTACOES LTDA.;;8291100;ATIVIDADES DE COBRANÇA E INFORMAÇÕES CADASTRAIS;S;280;Cartões de Descontos;5161;Recusa injustificada em prestar serviço;M;entre 31 a 40 anos;78010900
2021;2021-10-01 13:33:34.000;2021-08-12 15:11:58.000;05;Centro-oeste;MT;TELEFÔNICA BRASIL S/A;VIVO;1;2558157000162;02558157;TELEFONICA BRASIL S.A.;;6110801;SERVIÇOS DE TELEFONIA FIXA COMUTADA - STFC;S;187;Telefonia Celular;3680;Recusa injustificada em prestar serviço;M;entre 21 a 30 anos;NULL
2021;2021-10-01 14:05:07.000;2021-08-23 17:59:42.000;05;Centro-oeste;MT;TELEFÔNICA BRASIL S/A;VIVO;1;2558157000162;02558157;TELEFONICA BRASIL S.A.;;6110801;SERVIÇOS DE TELEFONIA FIXA COMUTADA - STFC;S;279;Informática (Ex.:Provedor de Acesso a Internet);5763;Contrato - Rescisão/alteração unilateral;M;Nao Informada;78110600
2021;2021-10-01 12:26:58.000;2021-09-22 16:16:11.000;05;Centro-oeste;MT;BANCO SAFRA S.A;BANCO SAFRA;1;58160789000128;58160789;BANCO SAFRA S A;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;N;53;Banco comercial;6915;Crédito Consignado;F;entre 51 a 60 anos;78150474
2021;2021-11-04 12:55:04.000;2021-09-13 15:17:06.000;05;Centro-oeste;MT;VARZEA GRANDE SORRIA SIM CLINICAS ODONTOLOGICAS LT;SORRIA SIM CLINICAS ODONTOLOGICAS;1;42338583000105;42338583;NULL;NULL;NULL;NULL;S;199;Convênio de Assistência Médica / Odontológica;4284;Danos pessoais ao consumidor;F;entre 51 a 60 anos;NULL
2021;2021-03-15 14:35:21.000;2020-10-07 11:14:03.000;05;Centro-oeste;MS;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A;BANRISUL;1;92702067000196;92702067;BANCO DO ESTADO DO RIO GRANDE DO SUL SA;BANRISUL;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;53;Banco comercial;6915;Crédito Consignado;M;entre 51 a 60 anos;79700000
2021;2021-06-07 07:52:50.000;2018-03-14 09:39:48.000;05;Centro-oeste;MS;CCB BRASIL S/A CREDITO FINANCIAMENTOS E INVESTIMEN;CCB BRASIL FINANCEIRA;1;92764489000196;92764489;SUL FINANCEIRA S/A - CREDITO FINANCIAMENTOS E INVESTIMENTOS;;6436100;SOCIEDADES DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS;S;53;Banco comercial;6834;SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança);F;entre 61 a 70 anos;79700000
2021;2021-06-08 11:25:17.000;2018-01-08 09:05:08.000;05;Centro-oeste;MS;ELECTROLUX DO BRASIL S.A;NULL;1;76487032000125;76487032;ELECTROLUX DO BRASIL S/A;;2751100;FABRICAÇÃO DE FOGÕES, REFRIGERADORES E MÁQUINAS DE LAVAR E SECAR PARA USO DOMÉSTICO, PEÇAS E ACESSÓRIOS;S;283;Estabelecimento comercial (supermercado, loja, padaria, locadora, frutaria, etc.);5365;Garantia - Descumprimento, prazo;M;Nao Informada;79700000
2021;2021-05-27 12:34:33.000;2020-12-04 08:06:57.000;05;Centro-oeste;MS;BANCO BRADESCO S.A;BRADESCO PROMOTORA;1;7131760000187;07131760;BP PROMOTORA DE VENDAS LTDA.;BRADESCO PROMOTORA;6462000;HOLDINGS DE INSTITUIÇÕES NÃO-FINANCEIRAS;S;53;Banco comercial;6915;Crédito Consignado;F;entre 51 a 60 anos;79700000
2021;2021-06-17 09:27:23.000;2018-07-11 11:38:47.000;05;Centro-oeste;MS;MARISA LOJAS S.A;LOJAS MARISA;1;61189288000189;61189288;MARISA LOJAS S.A.;LOJAS MARISA;4781400;COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;S;55;Cartão de Loja;6863;SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante);M;entre 21 a 30 anos;79700000
2021;2021-06-17 09:35:46.000;2018-07-23 12:20:29.000;05;Centro-oeste;MS;BANCO BRADESCO S.A;BRADESCO PROMOTORA;1;7131760000187;07131760;BP PROMOTORA DE VENDAS LTDA.;BRADESCO PROMOTORA;6462000;HOLDINGS DE INSTITUIÇÕES NÃO-FINANCEIRAS;S;54;Cartão de Crédito;1169;Calculo de prestação/taxa de juros;F;entre 31 a 40 anos;79700000
2021;2021-03-11 12:42:23.000;2020-05-14 13:13:28.000;05;Centro-oeste;MS;HUGHES NET;NULL;1;5206385000161;05206385;HUGHES TELECOMUNICACOES DO BRASIL LTDA.;HUGHES;6190699;OUTRAS ATIVIDADES DE TELECOMUNICAÇÕES NÃO ESPECIFICADAS ANTERIORMENTE;S;279;Informática (Ex.:Provedor de Acesso a Internet);7147;SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante);M;entre 31 a 40 anos;79730000
2021;2021-08-30 17:01:49.000;2021-05-27 11:11:59.000;04;Sul;PR;AYMORÉ FINANCEIRA (ATUAL SANTANDER FINANCIAMENTOS);GRUPO SANTANDER - (CIP ELETRONICA);1;7707650000110;07707650;AYMORE CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.;AYMORE CFI;6436100;SOCIEDADES DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS;N;63;Financeira;1126;Cobrança indevida.;M;entre 21 a 30 anos;84060878
2021;2021-05-26 12:30:52.000;2020-10-06 12:03:07.000;05;Centro-oeste;MS;BANCO BRADESCO S.A;BRADESCO PROMOTORA;1;7131760000187;07131760;BP PROMOTORA DE VENDAS LTDA.;BRADESCO PROMOTORA;6462000;HOLDINGS DE INSTITUIÇÕES NÃO-FINANCEIRAS;S;101;Telefone ( Convencional, Celular, Interfone, Etc. );3194;Contrato/pedido/orçamento (rescisão, descumprimento, erro, etc.);F;entre 51 a 60 anos;79700000
2021;2021-07-26 11:24:28.000;2021-04-30 10:26:52.000;05;Centro-oeste;MS;BANCO BRADESCO S.A;BRADESCO PROMOTORA;1;7131760000187;07131760;BP PROMOTORA DE VENDAS LTDA.;BRADESCO PROMOTORA;6462000;HOLDINGS DE INSTITUIÇÕES NÃO-FINANCEIRAS;S;53;Banco comercial;6834;SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança);F;entre 61 a 70 anos;79700000
2021;2021-09-21 09:36:36.000;2021-08-13 14:20:27.000;04;Sul;PR;MAGAZINE LUÍZA S/A - GRUPO MAGAZINE LUIZA -  AOP;GRUPO MAGAZINE - LOJAS FISICAS - (CIP ELETRONICA);1;47960950000121;47960950;MAGAZINE LUIZA S/A;MAGAZINE LUIZA;4713001;LOJAS DE DEPARTAMENTOS OU MAGAZINES;N;76;Outros Contratos;1112;Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.);F;entre 61 a 70 anos;84020550
2021;2021-08-24 08:11:12.000;2021-08-03 11:29:22.000;05;Centro-oeste;MS;BANCO BRADESCO S.A.;AG PONTA PORÃ;1;60746948019212;60746948;BANCO BRADESCO SA;AG PONTA PORA;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;53;Banco comercial;1116;Cobrança indevida.;M;entre 61 a 70 anos;NULL
2021;2021-08-24 08:11:12.000;2021-08-03 11:29:22.000;05;Centro-oeste;MS;BRADESCO VIDA E PREVIDENCIA S.A.;NULL;1;51990695000137;51990695;BRADESCO VIDA E PREVIDENCIA S.A.;;6542100;PREVIDÊNCIA COMPLEMENTAR ABERTA;S;53;Banco comercial;1116;Cobrança indevida.;M;entre 61 a 70 anos;NULL
2021;2021-05-03 11:32:02.000;2021-03-11 09:32:08.000;05;Centro-oeste;MS;HM M TREINAMENTOS ESPECIALIZADOS EM COACHING LTDA;NULL;1;37167774000111;37167774;NULL;NULL;NULL;NULL;S;236;Cursos Livres Outros;5730;Contrato - Rescisão/alteração unilateral;M;entre 21 a 30 anos;79904590
2021;2021-03-30 07:54:25.000;2021-02-26 11:18:44.000;05;Centro-oeste;MS;BANCO BRADESCO S.A.;AG PONTA PORÃ;1;60746948019212;60746948;BANCO BRADESCO SA;AG PONTA PORA;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;53;Banco comercial;1089;Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.);F;entre 31 a 40 anos;79902130
2021;2021-11-09 08:28:57.000;2018-01-16 10:49:24.000;05;Centro-oeste;MS;CARDIF  DO BRASIL VIDA E PREVIDÊNCIA S/A;NULL;1;3546261000108;03546261;CARDIF DO BRASIL VIDA E PREVIDENCIA S/A;;6511101;SEGUROS DE VIDA;S;101;Telefone ( Convencional, Celular, Interfone, Etc. );2502;Produto com vício;M;entre 61 a 70 anos;NULL
2021;2021-08-17 08:08:43.000;2021-07-20 12:38:49.000;05;Centro-oeste;MS;GOL LINHAS AÉREAS S.A;GOL;1;7575651000159;07575651;VRG LINHAS AEREAS S.A.;;5111100;TRANSPORTE AÉREO DE PASSAGEIROS REGULAR;S;157;Transporte ( Rodoviário, Passageiros, Cargas, Aéreo, Marítimo, etc. );6716;SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança);M;entre 31 a 40 anos;79900000
2021;2021-03-05 11:37:20.000;2020-01-06 13:02:43.000;05;Centro-oeste;MS;PASCHOALOTTO SERVIÇOS FINANCEIROS S/A;NULL;1;5500934000106;05500934;PASCHOALOTTO SERVICOS FINANCEIROS LTDA;;8220200;ATIVIDADES DE TELEATENDIMENTO;N;53;Banco comercial;1168;Calculo de prestação/taxa de juros;M;entre 51 a 60 anos;79901970
2021;2021-05-07 11:42:55.000;2021-02-24 09:44:37.000;05;Centro-oeste;MS;BANCO SANTANDER (BRASIL) S.A.;NULL;1;90400888000142;90400888;BANCO SANTANDER (BRASIL) S.A.;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;53;Banco comercial;6082;Antecipação de Financiamento;F;entre 41 a 50 anos;NULL
2021;2021-03-09 09:37:09.000;2020-10-14 09:57:59.000;05;Centro-oeste;MS;MULTIMARCAS ADMININTRADORA DE CONSÓRCIO LTDA;NULL;1;4124922000161;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA;MULTIMARCAS CONSORCIOS;6493000;ADMINISTRAÇÃO DE CONSÓRCIOS PARA AQUISIÇÃO DE BENS E DIREITOS;N;56;Consórcio Imobiliário;1092;Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.);M;entre 51 a 60 anos;79900000
2021;2021-03-05 08:54:48.000;2020-05-14 10:07:58.000;05;Centro-oeste;MS;AZUL LINHAS AEREAS BRASILEIRAS S.A.;AZUL LINHAS AEREAS;1;9296295000160;09296295;AZUL LINHAS AEREAS BRASILEIRAS S.A.;;5111100;TRANSPORTE AÉREO DE PASSAGEIROS REGULAR;N;276;Agências e Operadoras de viagens (pacotes turísticos);5760;Contrato - Rescisão/alteração unilateral;M;entre 21 a 30 anos;79930000
2021;2021-12-09 10:08:36.000;2021-11-09 09:41:06.000;05;Centro-oeste;MS;LOTTUS COMERCIO E SERVICOS DIGITAIS EIRELI;GRUPO LOTTUS;1;35037269000127;35037269;NULL;NULL;NULL;NULL;S;132;Vestuário ( Calçado / Roupa );2659;Não entrega/demora na entrega do produto;F;entre 61 a 70 anos;NULL
2021;2021-03-05 08:46:45.000;2020-03-02 13:24:10.000;05;Centro-oeste;MS;MULTIMARCAS ADMININTRADORA DE CONSÓRCIO LTDA;NULL;1;4124922000161;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA;MULTIMARCAS CONSORCIOS;6493000;ADMINISTRAÇÃO DE CONSÓRCIOS PARA AQUISIÇÃO DE BENS E DIREITOS;N;57;Consórcio de Automóveis ou Automotores, Utilitários, Caminhonetes;1624;Venda enganosa;F;entre 51 a 60 anos;79900000
2021;2021-05-20 08:46:18.000;2020-12-10 09:50:36.000;05;Centro-oeste;GO;OPTICA BRASIL UNILENTES;OPTICA BRASIL;1;1536747003813;01536747;NULL;NULL;NULL;NULL;S;134;Produto de Uso Pessoal ( Barbeador, Depilador, Secador, Outros );3227;Contrato/pedido/orçamento (rescisão, descumprimento, erro, etc.);M;entre 41 a 50 anos;74976020
2021;2021-03-18 11:55:09.000;2018-12-24 10:10:47.000;05;Centro-oeste;GO;ISAIAS BRANDÃO CASTANHEDE MATTOS 04505067386;DI KAORY FOTOS E FILMAGENS (CNPJ BAIXADO);1;22050962000198;22050962;NULL;NULL;NULL;NULL;N;247;Foto / Vídeo / Som;4972;Serviço não fornecido (entrega/instalação/não cumprimento da oferta/contrato);M;entre 31 a 40 anos;74710050
2021;2021-03-30 14:06:24.000;2019-03-08 16:07:27.000;05;Centro-oeste;GO;AM DISTRIB GESSO ACARTONADO FORROS DIVISORIAS;AM DISTRIBUIDORA DE GESSO ACARTONADO FORROS E DIV;1;19718533000131;19718533;NULL;NULL;NULL;NULL;N;73;Estabelecimento / Loja - Compra a Prazo;1136;Cobrança indevida.;M;entre 41 a 50 anos;74480770
2021;2021-08-05 11:07:04.000;2017-03-02 11:19:22.000;05;Centro-oeste;GO;MOTOROLA MOBILITY COM. PROD. ELET LTDA;MOTOROLA;1;1472720000112;01472720;MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA;;4652400;COMÉRCIO ATACADISTA DE COMPONENTES ELETRÔNICOS E EQUIPAMENTOS DE TELEFONIA E COMUNICAÇÃO;S;101;Telefone ( Convencional, Celular, Interfone, Etc. );2502;Produto com vício;F;entre 31 a 40 anos;72810170
2021;2021-08-10 10:01:45.000;2021-06-23 09:37:49.000;05;Centro-oeste;GO;SENSE INDUSTRIA DE BICICLETAS DA AMAZONIA LTDA;SENSE BIKE;1;15096743000184;15096743;SENSE INDUSTRIA DE BICICLETAS DA AMAZONIA LTDA;SENSE BIKE;3092000;FABRICAÇÃO DE BICICLETAS E TRICICLOS NÃO-MOTORIZADOS, PEÇAS E ACESSÓRIOS;N;287;Bicicletas;2549;Produto com vício;M;entre 31 a 40 anos;72853197
2021;2021-04-06 19:35:11.000;2020-12-18 12:20:42.000;05;Centro-oeste;GO;AELETROPECAS COMERCIO DE PECAS E SERVICOS LTDA;AELETROPECAS;1;15501359000110;15501359;AELETROPECAS COMERCIO DE PECAS E SERVICOS LIMITADA-ME;AELETROPECAS;4757100;COMÉRCIO VAREJISTA ESPECIALIZADO DE PEÇAS E ACESSÓRIOS PARA APARELHOS ELETROELETRÔNICOS PARA USO DOMÉSTICO, EXCETO INFORMÁTICA E COMUNICAÇÃO;S;103;Artigo de Cozinha ( Coifa, Exaustor, Panela, Talher, Filtro de Café, Porta-Filtro, Louças, Etc. );2504;Produto com vício;F;entre 41 a 50 anos;74715260
2021;2021-04-06 19:35:11.000;2020-12-18 12:20:42.000;05;Centro-oeste;GO;AELETROKASA CONSERTOS E UTILIDADES LTDA;AELETROKASA;1;34728468000119;34728468;NULL;NULL;NULL;NULL;S;103;Artigo de Cozinha ( Coifa, Exaustor, Panela, Talher, Filtro de Café, Porta-Filtro, Louças, Etc. );2504;Produto com vício;F;entre 41 a 50 anos;74715260
2021;2021-01-13 10:26:36.000;2017-12-11 14:11:34.000;05;Centro-oeste;MT;OI S/A;TELEFONIA FIXA / BANDA LARGA FIXA;1;76535764000143;76535764;OI S.A.;OI;6110801;SERVIÇOS DE TELEFONIA FIXA COMUTADA - STFC;S;183;Água / Esgoto;3742;Cobrança indevida/abusiva;F;entre 51 a 60 anos;78700670
2021;2021-03-23 15:54:27.000;2019-10-01 12:41:33.000;05;Centro-oeste;MT;AGLIARDI E GARCETE COMIM LTDA - ME;CEBRAC - CENTRO BRASILEIRO DE CURSOS;1;22567548000150;22567548;NULL;NULL;NULL;NULL;N;236;Cursos Livres Outros;5730;Contrato - Rescisão/alteração unilateral;M;entre 31 a 40 anos;78700160
2021;2021-03-05 08:40:03.000;2020-12-15 11:59:36.000;05;Centro-oeste;MS;BANCO ITAU CONSIGNADO S.A.;NULL;1;33885724006400;33885724;BANCO ITAU BMG CONSIGNADO S.A.;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;N;53;Banco comercial;6915;Crédito Consignado;M;entre 61 a 70 anos;79910000
2021;2021-11-30 15:49:17.000;2021-07-28 09:20:16.000;05;Centro-oeste;MT;AGUAS ALTA FLORESTA LTDA;AGUAS ALTA FLORESTA;1;5162509000154;05162509;CAB ALTA FLORESTA LTDA;CAB ALTA FLORESTA;3600601;CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;S;183;Água / Esgoto;3742;Cobrança indevida/abusiva;M;entre 51 a 60 anos;78580000
2021;2021-06-21 16:03:26.000;2020-11-16 09:11:23.000;05;Centro-oeste;GO;EFICAZ IMOVEIS EIRELI;EFICAZ IMOVEIS;1;18062963000185;18062963;EFICAZ IMOVEIS EIRELI - ME;EFICAZ IMOVEIS;6821801;CORRETAGEM NA COMPRA E VENDA E AVALIAÇÃO DE IMÓVEIS;S;82;Incorporação ( Construtoras e Incorporadoras );7216;Defeito/Risco à saúde e segurança;M;entre 21 a 30 anos;NULL
2021;2021-04-28 11:36:16.000;2021-01-11 12:06:59.000;05;Centro-oeste;GO;NATURA COSMETICOS S/A;NATURA;1;71673990000177;71673990;NATURA COSMETICOS S/A;NATURA;4646001;COMÉRCIO ATACADISTA DE COSMÉTICOS E PRODUTOS DE PERFUMARIA;S;90;Acessório Para Vestuário ( Bolsa, Cinto, Chapéu, guarda-chuva, Jóia, Bijuteria, Luva, Etc. );2617;Não entrega/demora na entrega do produto;M;entre 41 a 50 anos;NULL
2021;2021-06-30 11:35:25.000;2021-01-27 10:38:17.000;05;Centro-oeste;GO;COMPANHIA DE SEGUROS PREVIDENCIA DO SUL;PREVISUL;1;92751213000173;92751213;COMPANHIA DE SEGUROS PREVIDENCIA DO SUL;PREVISUL;6511101;SEGUROS DE VIDA;S;76;Outros Contratos;1139;Cobrança indevida.;F;entre 61 a 70 anos;75580000
2021;2021-06-29 10:43:41.000;2021-03-04 10:33:43.000;05;Centro-oeste;GO;M.K.ELETRODOMÉSTICOS MONDIAL S.A.;MONDIAL;1;7666567000302;07666567;M.K.  ELETRODOMESTICOS MONDIAL LTDA;;8211300;SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO;S;125;Aquecedor / Ventilador / Ar Condicionado / Circulador de Ar;2526;Produto com vício;M;entre 31 a 40 anos;38465000
2021;2021-01-19 14:36:34.000;2018-05-02 10:28:44.000;05;Centro-oeste;GO;COMPRAS CLUB - COMERCIO & IMPORTACAO EIRELI;COMPRAS CLUB;1;12160187000170;12160187;RESTAURTANTE E PIZZARIA PEDROSO LTDA - EPP;NOSTRA ITALIA;5611201;RESTAURANTES E SIMILARES;N;101;Telefone ( Convencional, Celular, Interfone, Etc. );2502;Produto com vício;M;entre 21 a 30 anos;75689144
2021;2021-01-25 14:46:46.000;2019-10-25 14:28:28.000;05;Centro-oeste;GO;MARA CHRISTINA SANTANA CARVALHO EIRELI ME;REAL MOTOS;1;26149725000130;26149725;NULL;NULL;NULL;NULL;S;145;Motos;2546;Produto com vício;M;entre 31 a 40 anos;NULL
2021;2021-02-10 13:20:41.000;2020-01-20 12:11:37.000;05;Centro-oeste;GO;ETERNIT S.A;ETERNIT;1;61092037000181;61092037;ETERNIT S A;ETERNIT;2330303;FABRICAÇÃO DE ARTEFATOS DE FIBROCIMENTO PARA USO NA CONSTRUÇÃO;S;87;Material de Construção (areia, cimento, tijolo, pregos, lajes, blocos, etc.);2488;Produto com vício;F;Nao Informada;75800133
2021;2021-02-25 15:03:02.000;2020-03-06 09:54:03.000;05;Centro-oeste;GO;UNIAO AUTOMOVEIS MULTIMARCAS LTDA-ME;UNIAO AUTOMEIS;1;6311157000114;06311157;THIAGO NUNES MAGALHAES DE FREITAS;CRAVO E CANELA;4781400;COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;S;63;Financeira;1630;Venda enganosa;F;entre 31 a 40 anos;NULL
2021;2021-04-15 10:35:11.000;2020-12-07 11:13:15.000;05;Centro-oeste;GO;CONFIANÇA  EMPREENDIMENTOS IMOBILIARIOS LTDA;GRUPO CONFIANÇA;1;7023615000182;07023615;CONFIANCA EMPREENDIMENTOS IMOBILIARIOS LTDA;GRUPO CONFIANCA EMPREENDIMENTOS IMOBILIARIOS;4110700;INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS;S;76;Outros Contratos;1191;Calculo de prestação/taxa de juros;M;Nao Informada;NULL
2021;2021-03-23 10:10:58.000;2021-01-12 10:43:46.000;05;Centro-oeste;GO;WHIRLPOOL S/A;WHIRLPOOL - BRASTEMP, CONSUL, KITCHENAID;1;59105999000186;59105999;WHIRLPOOL S.A;UNIDADE DE ELETRODOMESTICOS;2751100;FABRICAÇÃO DE FOGÕES, REFRIGERADORES E MÁQUINAS DE LAVAR E SECAR PARA USO DOMÉSTICO, PEÇAS E ACESSÓRIOS;S;94;Geladeira e Freezer;2495;Produto com vício;F;Nao Informada;NULL
2021;2021-05-28 10:26:49.000;2021-05-10 09:28:05.000;05;Centro-oeste;GO;CLINICA MORATO E POTIGUAR LTDA;ODONTOCOMPANY JATAÍ;1;34020371000157;34020371;NULL;NULL;NULL;NULL;S;76;Outros Contratos;6857;SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança);F;entre 21 a 30 anos;NULL
2021;2021-10-19 10:31:19.000;2021-07-13 16:04:58.000;05;Centro-oeste;GO;RADAR WISP LTDA;RADAR INTERNET;1;10242083000189;10242083;RADAR WISP LTDA - ME;RADAR WISP;6110803;SERVIÇOS DE COMUNICAÇÃO MULTIMÍDIA - SCM;S;137;Internet;3230;Contrato/pedido/orçamento (rescisão, descumprimento, erro, etc.);F;entre 41 a 50 anos;75380000
2021;2021-11-24 15:37:09.000;2021-06-02 10:58:39.000;03;Sudeste;SP;LATAM AIRLINES GROUP S/A;LATAM AIRLINES;1;33937681000178;33937681;LAN AIRLINES S/A;LAN AIRLINES;5111100;TRANSPORTE AÉREO DE PASSAGEIROS REGULAR;N;276;Agências e Operadoras de viagens (pacotes turísticos);5760;Contrato - Rescisão/alteração unilateral;M;entre 51 a 60 anos;15084180
2021;2021-09-01 17:08:04.000;2021-08-16 11:02:47.000;02;Nordeste;RN;UNIPLAN CAICO - PLANOS E ASSISTENCIA FUNERARIA LTD;UNIPLAN CAICO - PLANOS E ASSISTENCIA FUNERARIA LTD;1;30634777000179;30634777;NULL;NULL;NULL;NULL;S;181;Funerária;6718;SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança);F;entre 51 a 60 anos;59343000
2021;2021-03-22 10:55:23.000;2021-03-01 21:55:18.000;02;Nordeste;RN;JPAR- DISTRIBUIDORA DE VEICULOS;NULL;1;1152671000130;01152671;JPAR - DISTRIBUIDORA DE VEICULOS LTDA;JORLAN BH;4511101;COMÉRCIO A VAREJO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS NOVOS;S;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);2616;Não entrega/demora na entrega do produto;M;entre 31 a 40 anos;59148743
2021;2021-11-22 16:44:18.000;2021-09-09 10:18:12.000;03;Sudeste;SP;BANCO DO ESTADO DO RIO GRANDE DO SUL SA;BANCO BANRISUL;1;92702067000196;92702067;BANCO DO ESTADO DO RIO GRANDE DO SUL SA;BANRISUL;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;N;63;Financeira;1099;Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.);M;entre 61 a 70 anos;15450000
2021;2021-12-27 15:33:11.000;2021-09-09 10:18:50.000;03;Sudeste;SP;L.DE S.NAVES ASSESSORIA E TREINAMENTOS EIRELI;ENJOY;1;27842131000172;27842131;NULL;NULL;NULL;NULL;N;235;Curso de Línguas;5729;Contrato - Rescisão/alteração unilateral;F;entre 51 a 60 anos;15025500
